project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"Walmart #284 - Mansfield,TX",TABS2025021765,"Wal-Mart Stores, Inc","930 N Walnut Creek Dr, Ste 800, Mansfield, TX 76063",Tarrant,1/18/2026,2/13/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel to an existing Walmart location.  Front end transformation to update the registers.   Renovation square footage totals 11,610","11,610 ft 2","Wal-Mart Stores, Inc","2608 SE J St., Bentonville, Arizona 72716",(479) 213-2983,"ms consultants, inc","2221 Schrock Rd., Columbus, Ohio 43229",(614) 898-7100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021765,
BCS24288 2024 SMT Street Improvements,TABS2025021762,CPN104325 -2022 Bond Year 3 Contract 19-Neighborhood Street,"Benbrook Blvd, Fort Worth,, Fort Worth, TX 76109",Tarrant,9/17/2025,2/25/2028,"$1,200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Pavement and sidewalk rehabilitation for Benbrook Blvd (Rogers Ave to Granbury Rd, Park Ridge Blvd)(Bluebonnet Cir to Benbrook Blvd) and Evans Ave (Seminary Dr to Felix St)","55,000 ft 2",City of Fort Worth,"100 Fort Worth Trail, Fort Worth, Texas 76102",(817) 392-5498,"Freese and Nichols, Inc","12770 Merit Drive, Suite 900, Dallas, Texas 75251",(817) 735-7316,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021762,
La Hechizera Tortas - Hulen,TABS2025021733,La Hechizera Tortas,"4927 S Hulen St, Fort Worth, TX 76132",Tarrant,6/1/2024,7/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tile, kitchen appliances, walk in cooler, plumbing.","1,500 ft 2",1998 Heritage Square Ltd.,"4200 S. Hulen St, Ste 530, Fort Worth, Texas 76109",(817) 996-0384,Z Studio Design,"2225 S 1st St., Garland, Texas 75041",972-897-3966,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021733,Max Rodriguez
Sunglass Hut,TABS2025021730,University Park Village,"1600 South University Drive Suite #602, Fort Worth, TX 77607",Tarrant,1/12/2026,2/19/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of an existing 598 square foot Sunglass Hut store, existing storefront to remain, new signage, new sales area fixtures and finishes, new stockroom shelving, existing restrooms and electrical service to remain, and new hvac unit",598 ft 2,UPV Glimcher LP,"PO Box 6120, Indianapolis, Indiana 46206",(817) 286-2199,"White Associates Architects, Inc., dba CG2MStudios","1103 Schrock Road Suite 405, Columbus, Ohio 43229",(567) 231-7180,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021730,Rebecca Fletcher
ITP Service Center Expansion,TABS2025021724,Inland Truck Parts Company,"1299 Northeast Parkway, Fort Worth, TX 76106",Tarrant,8/1/2025,9/1/2026,"$1,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Includes 18,500 SF addition to an existing building. Additional space to include warehouse and service areas.","18,500 ft 2",INLAND TRUCK PARTS CO,"7015 College Blvd, Suite 650, Leawood, Kansas 66211",(913) 345-9664,Michael F. Pollard,"7015 College Blvd., Suite 650, Overland Park, Kansas 66211",(816) 516-9299,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021724,
Net 7 Studio,TABS2025021709,Net 7 Studio,"1450 Post and Paddock Road, Grand Prairie, TX 75050",Tarrant,8/1/2025,3/2/2026,"$150,000",New Construction,"This project is privately funded, on private land for private use.",Remodel to an existing office building to be used as a media studio.,"6,000 ft 2",Net 7,"1460 Post and Paddock Road, Grand Prarie, Texas 75050",(281) 932-1379,Rawls Culver Architects,"901 North McDonald Street Suite 203, McKinney, Texas 75069",(972) 529-9790,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021709,
N Beach St at Meacham Blvd,TABS2025021687,"signal upgrade, replacement","Intersection of N Beach St and Meacham Blvd, Fort Worth, TX 76117",Tarrant,1/1/2026,6/1/2027,"$66,300",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Upgrade existing traffic signal, install ADA compliant curb ramps,  intersection safety lighting, refresh pavement markings and signage, and modify Northbound and Southbound medians to allow zero-offset left-turn lanes.",520 ft 2,City of Ft. Worth,"100 Fort Worth Trail, Fort Worth, Texas 76102",(817) 392-2538,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021687,
Banfield Pet Hospital,TABS2025021673,PetSmart,"12930 South Freeway, Burleson, TX 76028",Tarrant,9/22/2025,10/20/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1360 SF of interior renovation of an existing Banfield space within a PetSmart store. SOW includes but not limited to: interior finshes, new ceiling, new lighting, new cabinets, rework of sinks in new cabinets, new fixtures.","1,360 ft 2",Burleson Gateway Station LP (1),"3333 New Hyde Park Road, P.O. Box 5020, New Hyde Park, New York 11042",(682) 255-1630,Michael Aragona - Architect,"117 S. Cook Street 181, Barrington, Illinois 60010",(847) 903-7801,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021673,Anthony Lu
SK - Smoothie King #2392 - Arlington - TX,TABS2025021665,Smoothie King - #2392 Arlington TX,"5809 Office Park, Arlington, TX 76016",Tarrant,7/1/2025,10/1/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing single story, 1560 sf building - tenant interior and exterior remodel. No site work in project scope.","1,560 ft 2",Milner Ltd Partnership,"651 E. Highlands St., Southlake, Texas 76092",(817) 488-9531,"Partners 26, LLC","550 Reserve Street Ste 190, Southlake, Texas 76092",(817) 808-6729,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021665,Hiral Patel
Take 5 Oil Change Fort Worth (N Beach),TABS2025021661,Take 5 Oil Change,"1001 N Beach St, Fort Worth, TX 76111",Tarrant,2/25/2026,11/25/2027,"$850,000",New Construction,"This project is privately funded, on private land for private use.",Type VB Oil change facility ,"1,682 ft 2",Take 5 Properties SPV LLC,"440 S Church St, Charlotte, North Carolina 28202",(407) 580-0826,Cor3 Design,"125 Rhett St Unit 101 10109 Louetta Rd, Greenville, South Carolina 29601",(864) 990-0379,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021661,
