project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
GMF AOC-I Restroom Remodel,TABS2025020194,GM Financial AOC-I,"4001 Embarcadero Drive, Arlington, TX 76014",Tarrant,6/23/2025,8/25/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing restroom blocks.  Plumbing fixtures will be updated and replace in same locations and finishes will be updated and replaced.,"5,847 ft 2",GM Financial,"801 Cherry Street Suite 3500, Fort Worth, Texas 76102",(817) 524-4024,HFA,"420 Throckmorton Street Suite 910, Fort Worth, Texas 76102",(682) 291-5930,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020194,
GMF AOC-I Cybersecurity Remodel,TABS2025020192,GM Financial AOC-I,"4001 Embarcadero Drive, Arlington, TX 76014",Tarrant,6/23/2025,8/25/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing office space where existing workstations will be updated with new workstations and existing finishes will be updated to new finishes.,"10,000 ft 2",GM Financial,"801 Cherry Street Suite 3500, Fort Worth, Texas 76102",(817) 524-4024,HFA,"420 Throckmorton Street Suite 910, Fort Worth, Texas 76102",(682) 291-5930,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020192,
Action Behavior Center Lake Worth,TABS2025020178,Action Behavior Center Lake Worth,"3963 Boat Club Road, Fort Worth, TX 76135",Tarrant,6/1/2025,12/31/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 6,578 square-foot tenant improvement project in an existing stand alone structure for Action Behavior Centers office and therapy clinic.","6,578 ft 2",Bungalow Ventures LLC,"1616 H Street NW, Suite 350, Washington, Washington D.C 20006",713-851-4660,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020178,Connor Coleman
School of Rock Arlington,TABS2025020174,Stanton Plaza,"5760 west pleasant ridge rd Ste 111, Arlington, TX 76016",Tarrant,6/16/2025,8/31/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Buildout for music education school,"3,300 ft 2",Merrell moore,"5151 beltline rd, Dallas, Texas 75254",(214) 957-1963,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020174,
Haltom City Car Lot,TABS2025020169,Haltom City Car Lot,"5534 E. Belknap Street, Haltom City, TX 76117",Tarrant,6/9/2025,10/31/2025,"$242,653",New Construction,"This project is privately funded, on private land for private use.","Install 600 square foot concrete foundation. Install 30x20 metal building with 3 offices, 1 ADA restroom, 5 interior doors, and 2 exterior doors. Install electricity, HVAC unit, and plumbing. Install parking lot to include handicap parking.",651 ft 2,"B&B9, LLC","120 Hazelwood Drive, Fort Worth, Texas 76107",(817) 919-6300,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020169,
Foundation Dynamics,TABS2025020168,White Settlement Business Park,"700 N Jim Wright Freeway Bldg B, Suite B-1, White Settlement, TX 76108",Tarrant,7/1/2025,11/3/2025,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finishout of office and warehouse spaces,"1,941 ft 2","West Loop BP, LLC","3909 Hulen St. Suite 350, Fort Worth, Texas 76107",(817) 469-4868,interior design group,"2307 Oak Forest Ct, Arlington, Texas 76012",(214) 803-2692,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020168,Kyle Price
RIVIAN - FORT WORTH SERVICE CENTER,TABS2025020157,RIVIAN,"275 University Dr, Fort Worth, TX 76107",Tarrant,8/1/2025,10/1/2025,"$1,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior update and mechanical remodel ,"22,659 ft 2",275 University Dr,"1301 W 7th St #Ste 141, Fort Worth, Texas 76102",(213) 999-6426,Arcadis,"300 S Pearl St #650, Dallas, Texas 75201",(713) 682-2291,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020157,
Mansfield ISD | Anna May Daulton Elementary School Pavement,TABS2025020146,Mansfield ISD | Anna May Daulton Elementary School Pavement,"2607 N. Grand Peninsula Dr., Grand Prairie, TX 75054",Tarrant,6/1/2025,12/31/2025,"$100,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | Anna May Daulton Elementary School Pavement,1 ft 2,Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-6390,MMA,"519 East Border, Arlington, Texas 76010",(817) 469-1671,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020146,
Mansfield ISD | Cora Spencer Elementary School Pavement,TABS2025020144,Mansfield ISD | Cora Spencer Elementary School Pavement,"3140 S. Camino Lagos, Grand Prairie, TX 75054",Tarrant,6/1/2025,12/31/2025,"$100,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | Cora Spencer Elementary School Pavement,1 ft 2,Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-6390,MMA,"519 East Border, Arlington, Texas 76010",(817) 469-1671,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020144,
Mansfield ISD | Imogene Gideon Elementary School Pavement,TABS2025020142,Mansfield ISD | Imogene Gideon Elementary School Pavement,"1201 Mansfield Webb Road, Arlington, TX 76002",Tarrant,6/1/2025,12/31/2025,"$100,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | Imogene Gideon Elementary School Pavement,1 ft 2,Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-6390,MMA,"519 East Border, Arlington, Texas 76010",(817) 469-1671,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020142,
