ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
f35ecbc1-e06b-4654-b971-b77343f4f644,TABS2024010768,900001,Venezia Nail Bar,3008,2024-02-03T17:17:11.003,Venezia Nail Bar,1061,2220,9001,500000.0,2024-03-01T00:00:00,2024-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010768
95e4fbb9-055f-4bc0-b74d-3418f6576f01,TABS2024010753,900001,The Parks at Arlington Suite #2070 LL shell work only,3008,2024-02-02T16:07:48.203,The Parks at Arlington Mall,62,2220,9002,150000.0,2024-02-29T00:00:00,2024-06-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010753
e2507c1f-a77e-46bf-9034-8349f99a3db2,TABS2024010749,900001,Sephora,3008,2024-02-02T15:37:51.943,The Parks at Arlington,62,2220,9002,90000.0,2024-06-17T00:00:00,2024-07-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010749
b191105a-a630-44c6-8255-2514c91898e8,TABS2024010748,900001,Alcon Conner Center R&D Office,3008,2024-02-02T15:33:18.867,Conner Center,606,2220,9002,3144833.0,2024-03-25T00:00:00,2024-09-27T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010748
13ccb559-52ff-40ae-b6e1-68130e12b226,TABS2024010742,900001,A New Facility for HIley Acura,3008,2024-02-02T14:52:29.937,A New Facility for HIley Acura,606,2220,9001,13000000.0,2024-04-01T00:00:00,2025-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010742
ab51f1ec-fce2-427c-9818-240231d17943,TABS2024010692,900001,IH 30 (CSJ: 1068-01-214),3008,2024-02-02T10:00:08.683,CSJ: 1068-01-214,606,2220,9001,250000000.0,2024-07-01T00:00:00,2028-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010692
6e7fa056-1972-4f96-be1d-facdb31a7050,TABS2024010661,900001,Ft Worth - Haltom City AT&T,3008,2024-02-01T16:08:27.673,AT&T,606,2220,9002,190000.0,2024-02-15T00:00:00,2024-03-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010661
1bc99df6-9e19-46b8-b322-f5a09fd1891a,TABS2024010647,900001,"TSC - Benbrook, TX - Side Lot",3008,2024-02-01T14:28:26.197,Tractor Supply Co.,134,2220,9003,293000.0,2024-06-10T00:00:00,2024-08-23T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010647
0b77579d-f309-4347-8acc-342a45a6af91,TABS2024010636,900001,AOM Infusion,3008,2024-02-01T12:53:12.95,AOM Infusion,62,2220,9002,1000000.0,2024-02-15T00:00:00,2024-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010636
2647be94-86da-4450-96bc-57b73da475cd,TABS2024010622,900001,Texas Enterprises Tank Farm,3008,2024-02-01T12:06:03.88,Mighty Auto Parts of DFW,606,2220,9001,318000.0,2024-03-07T00:00:00,2024-04-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010622
