ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
62d7879d-49a3-4d1b-9fee-ac0378264f0f,TABS2026023968,CRASH CHAMPIONS - GRAPEVINE,2026-06-27T14:54:26.953,3008,CRASH CHAMPIONS,695,2220,9002,1000000.0,900001,2026-08-01T00:00:00,2027-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023968
11467fc4-000c-41b5-a340-f1b030e38e64,TABS2026023964,W J Boaz Road Widening,2026-06-26T20:38:03.923,3008,W J Boaz Road,606,2220,9001,3645000.0,900001,2027-01-01T00:00:00,2028-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023964
232430b6-77c8-4b7f-a16a-b2db87047a6c,TABS2026023938,"Haltom City, TX Planet Fitness",2026-06-26T13:58:08.43,3008,Planet Fitness,718,2220,9002,400000.0,900001,2026-07-31T00:00:00,2026-10-14T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023938
a5230011-fcf8-44d2-872f-f3a631298b5d,TABS2026023921,Erin Kelly Salon,2026-06-26T12:28:57.093,3008,216 E Northwest Hwy,695,2220,9002,275000.0,900001,2026-07-20T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023921
80fb979e-621d-4ad7-86ee-8be14aca3a4b,TABS2026023889,THSW CUP and Site Utilities,2026-06-25T17:52:21.473,3008,Texas Health Harris Methodist Southwest Fort Worth Hospital,606,2220,9002,38540000.0,900001,2026-10-01T00:00:00,2029-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023889
b64467f4-7e58-4f5d-ba09-a92c4a8b117b,TABS2026023887,WR Meadows Building #2 Rebuild,2026-06-25T17:37:37.717,3008,WR Meadows Building #2,606,2220,9001,6500000.0,900001,2026-08-15T00:00:00,2027-09-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023887
287850c6-bfd8-40df-9e75-ed3ac0cd9875,TABS2026023835,Texas Health Huguley Surgery Expansion,2026-06-25T13:09:50.03,3008,Texas Health Huguley Hospital,231,2220,9003,75000000.0,900001,2026-09-15T00:00:00,2029-03-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023835
594518dd-b293-494f-8099-4ec06208011c,TABS2026023782,104 Northwest Parkway,2026-06-25T08:41:01.067,3008,104 Northwest Parkway,84,2220,9002,750000.0,900001,2026-07-22T00:00:00,2026-12-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023782
3e180fad-b122-42a4-820a-67edec3bc67a,TABS2026023770,Evans and Rosedale,2026-06-24T18:30:10.903,3008,Retail 03,606,2220,9001,1831164.0,900001,2026-11-01T00:00:00,2027-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023770
3bf5542c-dae8-4810-a9ce-5bbca5256074,TABS2026023769,Evans and Rosedale,2026-06-24T18:21:31.733,3008,Retail 02,606,2220,9001,716200.0,900001,2026-11-01T00:00:00,2027-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023769
f30ba558-d440-4837-bb49-a2f75b5586e9,TABS2026023765,Evans and Rosedale,2026-06-24T17:47:47.27,3008,Retail 01,606,2220,9001,941031.0,900001,2026-11-02T00:00:00,2027-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023765
