ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
e6858c4a-ecdd-4a7b-80a9-31bb1d5748aa,TABS2025026018,900001,Mustang Office,3008,2025-08-15T15:50:05.52,Mustang Credit Solutions,606,2220,9002,250000.0,2025-08-15T00:00:00,2025-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026018
e9229baf-6d87-44b6-9903-536221c8e885,TABS2025026006,900001,MCH - MCA Arlington GME Conference Center,3008,2025-08-15T14:57:50.533,MCA Omega,62,2220,9002,360000.0,2025-09-25T00:00:00,2025-12-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026006
35489fa0-a5a2-43ae-8ede-60364cfa492a,TABS2025025995,900001,MCH - MCH Arlington MOB 1 GME Sim Lab,3008,2025-08-15T14:11:58.157,MCH MOB 1,62,2220,9002,600000.0,2025-09-25T00:00:00,2025-12-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025995
19d68cf4-1af0-449d-814c-cea8671dbf3f,TABS2025025993,900001,Backup Power and Electrical Improvements at 4 Pump Station (Como Pump Station),3008,2025-08-15T14:02:25.25,Electrical Building - Como Pump Station,606,2220,9001,2596000.0,2025-08-01T00:00:00,2026-04-27T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025993
94a68a51-e075-4000-9b27-cf1f3349b5ee,TABS2025025958,900001,Azure Dental PLLC.,3008,2025-08-15T10:11:38.997,Azure DentaL PLLC,345,2220,9002,398000.0,2024-09-13T00:00:00,2025-12-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025958
ec502d15-1460-42a9-aecf-bd95f77cecae,TABS2025025951,900001,Cabinet IQ of Grapevine Showroom,3008,2025-08-15T09:45:50.83,Grapevine Towne Center,695,2220,9002,70000.0,2025-09-01T00:00:00,2025-11-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025951
09b0f6bd-143d-4b91-99cd-bd634e9dce11,TABS2025025950,900001,Bahama Bucks -Saginaw Tx,3008,2025-08-15T09:43:52.127,Bahama Bucks,1526,2220,9001,900000.0,2025-10-01T00:00:00,2026-02-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025950
53934529-c825-46b6-8519-771f94294e70,TABS2025025920,900001,NTCF RENOVATION,3008,2025-08-14T17:16:55.233,777 MAIN,606,2220,9002,200000.0,2025-09-11T00:00:00,2025-12-18T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025920
17e9350a-963b-4eac-8952-2a3ce41496f0,TABS2025025897,900001,Maverick Golf and Ranch Club,3008,2025-08-14T15:37:33.177,Maverick Golf and Ranch Club,606,2220,9001,1400000.0,2025-09-01T00:00:00,2025-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025897
2e85afdf-1089-4fea-819a-0b78c1a9deba,TABS2025025870,900001,COLONIAL COUNTRY CLUB- TENNIS AND PICKLEBALL FACILITY,3008,2025-08-14T13:00:30.637,COLONIAL COUNTRY CLUB- TENNIS AND PICKLEBALL FACILITY,606,2220,9003,2000000.0,2025-09-30T00:00:00,2026-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025870
