project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Shoe Dept Vanilla Box,TABS2026000811,Benbrook Plaza,"9457 Benbrook Blvd, Benbrook, TX 76126",Tarrant,10/1/2025,2/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Vanilla box finish-out for future retail tenant,"1,104 ft 2",CJ REAL ESTATE 1031 EAT LLC,"3825 CAMP BOWIE BLVD, Fort Worth, Texas 76107",(817) 665-2343,"Thomas A Pirtle, III","1308 Meadowview Dr, KENNEDALE, Texas 76060",(817) 739-7821,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000811,
Dynamic Productions,TABS2026000803,Park Garden LP,"2630 West FWY, Suite 101, Fort Worth, TX 76102",Tarrant,9/30/2025,1/30/2026,"$106,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant finish remodel.,"4,370 ft 2",Park Garden LP,"6100 Southwest Blvd, STE 501, Fort Worth, Texas 76109",(817) 377-4344,DRAWbridge,"2650 FM 407 E, STE 149, Bartonville, Texas 47622",(214) 738-1560,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000803,
Security State Bank & Trust,TABS2026000755,Security State Bank & Trust,"4310 W. Vickery Blvd., Fort Worth, TX 76107",Tarrant,12/1/2025,6/1/2026,"$2,346,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation,"8,500 ft 2",Security State Bank & Trust,"3973 W. Vickery Blvd., Suite 102, Fort Worth, Texas 76107",817.953.3220,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000755,
TX240519 Fort Worth (Target T2042),TABS2026000741,Electrify America EVCS,"301 Carroll Street, Fort Worth, TX 76107",Tarrant,12/15/2025,12/15/2026,"$600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Construct/Install new EV Charging facility to include dispenser and power units using BTC equipment in existing parking lot.,"2,500 ft 2",Target Corporation,"PO BOX 9456, Minneapolis, Minnesota 55440",(571) 519-1781,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000741,
CTDI INTERIOR RENOVATION,TABS2026000734,405 WESTPARKWAY BLDG,"405 WESTPORT PARKWAY, Haslet, TX 76177",Tarrant,9/1/2025,2/1/2026,"$9,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION OF OFFICE AND WAREHOUSE ,"400,564 ft 2",405 WESTPORT LLC,"1373 ENTERPRISE DR, WEST CHESTER, Pennsylvania 19380",(484) 790-8011,GARY LEVY ARCHITECT LLC,"PO BOX 192334, DALLAS, Texas 75219",(214) 766-2686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000734,BRIAN COLLIER
Child Care Associates | New Rise Stop Six Daycare,TABS2026000700,Rise Stop Six Daycare,"5105 Ramey Ave., Fort Worth, TX 76105",Tarrant,9/1/2025,8/14/2026,"$1,600,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",new construction,"13,661 ft 2",Child Care Associates,"1620 W Sanford St. #500, Arlington, Texas 76102",817-838.0055,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000700,
"Wingstop Retail Center - Arlington, TX",TABS2026000605,Wingstop Retail Center,"2860 E Pioneer Parkway, Arlington, TX 76010",Tarrant,2/15/2026,12/15/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","Scope of work consists of construction of a new 2 story 5,819 sq ft retail/office building. The first story will be 4,009 sq ft and the second story will be 1,810 sq ft.","5,819 ft 2","CENTER ON 360, LLC","2860 E Pioneer Parkway, Arlington, Texas 76010",(817) 966-9464,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000605,
Luxury Appliance,TABS2026000556,Kimbell Place LLC,"2209 S. Main St., Fort Worth, TX 76110",Tarrant,10/1/2025,12/31/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office finish-out w/ restroom and showroom,"18,539 ft 2",Kimbell Place LLC,"6913 Camp Bowie #157, Fort Worth, Texas 76116",(817) 926-2067,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000556,
Professional Office Shell Building B,TABS2026000549,"Tak Enterprises, Inc.","8054 Precinct Line Road, Colleyville, TX 76034",Tarrant,11/3/2025,4/30/2026,"$350,000",New Construction,"This project is privately funded, on private land for private use.",4936 SF Shell and Site Work ,"4,936 ft 2","Tak Enterprises, Inc.","8821 Davis Blvd. Suite 220, Keller, Texas 76248",(817) 723-7860,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000549,
SS Construction Office,TABS2026000540,Construction Office,"207 Smith St, Mansfield, TX 76063",Tarrant,10/1/2025,1/15/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of 1699 SqFt Interior Office Space,"1,699 ft 2",Solorzano & Sons Construction LLC,"10705 County Road 525, Mansfield, Texas 76063",(214) 566-6276,Triplett,"14555 Dallas Parkway Suite 100-304, Dallas, Texas 75254",(806) 223-6611,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000540,
