project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Cummings Electrical - NE Office Remodel,TABS2025017577,"Great Southwest, Bldg 108","3550 New York Ave, Arlington, TX 76002",Tarrant,4/30/2025,6/25/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing TI lease to remodel NE office area. ,"201,650 ft 2",Prologis,"2021 McKinney Ave, Suite # 1050, Dallas, Texas 75201",(972) 884-9200,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017577,
Redbud Park Fitness Equipment Installation,TABS2025017573,Redbud Park,"525 W Redbud Drive, Hurst, TX 76053",Tarrant,4/14/2025,5/15/2025,"$98,645",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Redbud Park: 3 ea fitness machines on 1.5"" artificial turf over 2"" padding on concrete substrate.  307,969 SF park.","307,969 ft 2",City of Hurst,"1505 Precinct Line Road, Hurst, Texas 76053",817-788-7218,"Lea Park and Play, Inc.","1105 Hampshire Lane, Richardson, Texas 75080",972-690-8163,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017573,
Chisholm Park Fitness Equipment Installation,TABS2025017571,Chisholm Park,"2200 Norwood Drive, Hurst, TX 76054",Tarrant,4/14/2025,5/15/2025,"$127,885",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Chisholm Park:  4 ea fitness machines on 1.5"" artificial turf over 2"" padding on concrete substrate.  2,178,000 SF park","217,800 ft 2",City of Hurst,"1505 Precinct Line Road, Hurst, Texas 76053",817-788-7218,"Lea Park and Play, Inc.","1105 Hampshire Lane, Richardson, Texas 75080",972-690-8163,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017571,
Project Blue,TABS2025017559,3200 North Cross Blvd.,"3200 Northern Cross Blvd., Fort Worth, TX 76137",Tarrant,7/7/2025,7/8/2026,"$22,000,000",New Construction,"This project is privately funded, on private land for private use.","139,674 SF New ground up freezer/cooler building with office.","139,674 ft 2","Scannell Properties #753, LLC","8801 River Crossing Blvd., Suite 300, Indianapolis, Indiana 46240",(317) 843-5959,Ware Malcomb,"2626 Cole Avenue, Suite 501, Dallas, Texas 75240",(281) 954-2514,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017559,
4085-CHISHOLM TRIAL RELOCATION,TABS2025017542,Chisholm Trail Plaza,"7451 OAKMOUNT BLVD,, Fort Worth, TX 76132",Tarrant,6/2/2025,9/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A TENANT IMPROVEMENT OF EXISTING ANIMAL HOSPITAL SPACE WITH NO CHANGE IN OCCUPANCY  TYPE. SCOPE OF WORK TO INCLUDE BUILDING OUT AN EXISTING SPACE FOR NEW SURGERY SUITE, NEW WALLS, MECHANICAL, ELECTRICAL, PLUMBING MODIFICATIONS, CASEWORK, AND NEW CEIL",437 ft 2,The Westover Group,"556 8TH Ave, Fort Worth, Texas 76104",817-335-7245,Architecture 359,"16 E 12TH STREET, Cincinnati, Ohio 45202",(513) 265-8279,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017542,VCA ANIMAL HOSPITALS - Autum Dodd
Grand Hyatt DFW Airport Guestroom Renovation,TABS2025017503,Grand Hyatt DFW Airport,"2337 South International Parkway, Dallas, TX 75261",Tarrant,7/14/2025,11/30/2025,"$16,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Guestrooms, Suites, and public corridors renovation on 8 floors consisting of 174,771 SF.","174,771 ft 2",DFW Airport Authority,"2327 South International Parkway, Dallas, Texas 75261",(972) 973-1234,designONE studio,"358 Roswell Street Suite 1250, Marietta, Georgia 30060",(404) 266-9604,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017503,
Suite 150 Remodel,TABS2025017499,801 Hanover,"801 Hanover, Suite 150, Grapevine, TX 76051",Tarrant,5/1/2025,7/15/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing TI to be remodeled, scope of work includes demo to return existing office areas to warehouse condition.","23,646 ft 2",Prologis,"2021 McKinney Ave Suite 1050, Dallas, Texas 75201",(972) 884-9238,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017499,
Longhorn Cheers Retail Center,TABS2025017486,Longhorn Cheers Retail Center,"9953 Blue Mound Road, Fort Worth, TX 76131",Tarrant,7/7/2025,12/22/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of a new lease building with one convenience store finish out and including all associated site work. ,"11,177 ft 2",BPM Real Estate LLC,"2024 Cap Rock Drive, Richardson, Texas 75080",(214) 797-1441,"Ben Cortez, AIA","PM Box 115   5605 FM423  Suite 500, Frisco, Texas 75036",(214) 244-1919,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017486,
DLR GROUP FORT WORTH STUDIO,TABS2025017435,777 MAIN,"777 MAIN ST SUITE 2815, Fort Worth, TX 76102",Tarrant,6/5/2025,7/17/2025,"$482,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"2,917 ft 2",JLL,"777 MAIN ST, Ft Worth, Texas 76102",(817) 321-1100,DLR Group,"2500 Pacific Ave., Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017435,
Aoki Head Spa and Scalp Therapy Center,TABS2025017409,Cornerstone Plaza,"2707 E. SOUTHLAKE BLVD.,#140, Southlake, TX 76092",Tarrant,6/1/2025,10/31/2025,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SET UO THE HEAD SPA,"1,342 ft 2","SOUTHLAKE PROFESSIONAL PROPERTIES,LP","3102 MAPLE AVE. #500, DALLAS, Texas 75201",(310) 948-8081,JIN JUNG,"2828 E. TRINITY MILLS RD. #300, CARROLLTON, Texas 75006",(972) 979-3962,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017409,JIHEE AOKI
