project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Bexley Commons Mansfield - Leasing Center Renovation,TABS2024024077,Bexley Commons Mansfield,"6310 S State Highway 360, Grand Prairie, TX 28277",Tarrant,9/23/2024,1/31/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR ALTERATION OF AN EXISTING LEASING OFFICE / CLUBHOUSE FOR A MULTI-FAMILY RESIDENTIAL PROPERTY. LIGHTING, DECORATIVE FINISHES, MILLWORK, AND ASSOCIATED HVAC, ELECTRICAL, AND PLUMBING IMPROVEMENTS. NO CHANGE OF USE.","4,864 ft 2",Weinstein Properties,"3951 Stillman Parkway, Glen Allen, Virginia 23060",(804) 869-4512,IA Interior Architects,"615 South College Street 725, Charlotte, North Carolina 28202",(704) 247-5315,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024077,
Absolute Recomp - Forth Worth,TABS2024024064,Absolute Recomp,"4931 Overton Ridge Blvd, Fort Worth, TX 76132",Tarrant,9/1/2024,12/31/2024,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alteration for a new workout facility. ,"34,500 ft 2",Randle Sepp,"5300 Camp Bowie Blvd, Fort Worth, Texas 76107",(817) 300-2257,"Turpentine Design, PLLC","1007 Procure Street, Fuquay Varina, North Carolina 27526",(919) 412-9138,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024064,Absolute Recomp
Perfumania - Grapevine,TABS2024024059,Grapevine Mills Mall,"3000 Grapevine Mills Pkwy Suite 256, Grapevine, TX 76051",Tarrant,9/16/2024,11/8/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation, demo work, new lighting, new fixtures, new flooring, new paint",844 ft 2,"PERF OPCO, LLC (DBA Perfumania)","2650 SW 145 Ave, Miramar, Florida 33027",(954) 560-7096,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024059,
Building #8,TABS2024024051,building 8,"8255 Porche dr, Fort Worth, TX 76116",Tarrant,8/12/2024,10/15/2024,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Entire restoration of apartment units #821 and #822, after fire. Complete replacement of stud framing, roof trusses and any masonry affected will be restored to original. Complete mechanical, electrical, and plumbing will be restored to original.","1,600 ft 2",Avtar Verma,"8255 Porche drive, forth worth, Texas 76116",(817) 657-3794,G&B GROUP LLC,"12440 Oxdord park suite B-114 SUITE 224, HOUSTON, Texas 77082",(346) 800-7526,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024051,
"Basswood 5, One Trade Logistics",TABS2024024047,"Basswood 35, Building 5","7301 N freeway, Fort Worth, TX 76131",Tarrant,8/26/2024,10/26/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Build Out in an existing building,"20,240 ft 2",East Group Properties,"7301 N Street Highway 161  Suite 215, Irving, Texas 75039",(972) 386-8700,Method Architecture,"3227 McKinney Ave, Suite 201, Dallas, Texas 75204",(214) 790-7171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024047,
Glenview Drive (West) Roadway Improvements,TABS2024024042,Glenview Drive,"MULTIPLE LOCATIONS, North Richland Hills, TX 75080",Tarrant,1/2/2024,2/1/2025,"$335,500",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",22000 SQ FT AND BFR ,"22,000 ft 2",City of North Richland Hills,"4301 City Point Drive, NORTH RICHLAND HILLS, Texas 76180",(817) 427-6410,"Binkley & Barfield, Inc.","1801 Gateway Boulevard SUITE 10, RICHARDSON, Texas 75080",972-644-2800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024042,
Towne South Suites,TABS2024024022,Towne South Suites,"2925 Royalty Lane, Fort Worth, TX 76135",Tarrant,7/29/2024,8/30/2024,"$61,380",Additions to Existing Building,"This project is privately funded, on private land for private use.",Install electric vehicle charging stations,335 ft 2,AKSHAR 4 LLC,"514 W MAIN ST, EL DORADO, Arkansas 71730",(469) 230-2525,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024022,
RCCG CHURCH EULESS,TABS2024024014,RCCG CHURCH EULESS,"2400 W EULESS BLVD, Euless, TX 76040",Tarrant,9/2/2024,7/31/2025,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION OF CHURCH BUILDING,"12,909 ft 2",RCCG CHURCH - ABBEY ADEYEYE,"2807 WEST EULESS BLVD, EULESS, Texas 76040",(817) 714-0831,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024014,
Arlington Highlands MOB 2,TABS2024023999,Arlington Highlands MOB 2,"461 Highlander Blvd., Arlington, TX 76014",Tarrant,9/1/2024,6/30/2025,"$1,600,000",New Construction,"This project is privately funded, on private land for private use.",New shell space with adjacent parking,"9,420 ft 2",Highlander MOB Partners LLC,"251 E Southlake Blvd., Southlake, Texas 76092",(817) 337-3433,Covenant Architecture,"106 E Church St., Weatherford, Texas 76086",(817) 565-9826,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023999,
NCR Atleos Buckingham Tenant Improvement,TABS2024023972,4200 Buckingham Road,"4200 Buckingham Road, Suite 110, Fort Worth, TX 76155",Tarrant,8/5/2024,10/25/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of existing tenant space; area of work 8,354 square feet. Improvements include finish and furniture replacement and construction of a few new meeting, training and dry lab spaces.","8,354 ft 2","CCI Buckingham, LP","500 N. Capital of Texas Highway, Building 1, Suite, Austin,, Texas 78746",940-282-8927,EUA,"124 North Broadway, De Pere,, De Pere, Wisconsin 54115",(920) 360-5102,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023972,"Jay Goldstein, NCR Atleos Global Real Estate"
