ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
48d3d96a-b6f5-46a4-abef-3f60ca686043,TABS2026010334,900001,White's Chapel Methodist Church Resource Building,3008,2026-01-17T10:25:26.157,White's Chapel Methodist Church Resource Building,1643,2220,9001,2474000.0,2026-02-28T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010334
304c739a-a8ca-4e9d-b594-caf00c77e923,TABS2026010329,900001,Grapevine Cardiovascular ASC,3008,2026-01-16T17:17:00.23,Baylor Scott & White-The Heart Hospital Grapevine,695,2220,9002,10800000.0,2026-02-09T00:00:00,2026-11-04T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010329
10810918-57a8-4cdc-9072-9038fe538da5,TABS2026010293,900001,CCMC 7th Ave. Garage Reno,3008,2026-01-16T14:01:09.693,Cook Children's 7th Ave Garage,606,2220,9002,5600000.0,2025-12-01T00:00:00,2026-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010293
22b4994c-f44e-48d8-9b37-d6946b3a2540,TABS2026010276,900001,Southlake Wonder restaurant tenant finish out,3008,2026-01-16T12:30:49.743,Wonder,1643,2220,9002,950000.0,2026-04-02T00:00:00,2026-06-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010276
a2c1fd6a-659c-43f2-8f1f-a0de0baa84ee,TABS2026010268,900001,Quality Family Health Care Clinic,3008,2026-01-16T11:56:00.013,Hunter Crossroads East,606,2220,9001,100000.0,2026-02-02T00:00:00,2026-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010268
c1e9995d-ed88-4a24-a86b-53fa38e278b7,TABS2026010257,900001,1630 Park Place Lease Space Remodel,3008,2026-01-16T10:18:30.837,1630 Park Place,606,2220,9002,163744.0,2026-01-26T00:00:00,2026-03-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010257
0eab299c-e0d7-4961-bb6c-88525be4d280,TABS2026010236,900001,Bridge C Store,3008,2026-01-15T19:15:12.3,Bridge C Store,606,2220,9001,500000.0,2026-05-01T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010236
9a31dd74-be09-4ef9-a5eb-c093ccc65d59,TABS2026010180,900001,AISD Junior High School Concession Building,3008,2026-01-15T14:25:27.803,Nichols Junior High,62,2220,9001,1400000.0,2026-03-16T00:00:00,2026-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010180
7dc11d21-f00d-42f1-af02-a13c2fae8388,TABS2026010167,900001,AISD Junior High School Concession Building,3008,2026-01-15T13:41:48.85,Barnett Junior High,62,2220,9001,1400000.0,2026-03-16T00:00:00,2026-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010167
c03824c1-aa39-4254-8ab2-2d16f9e3480e,TABS2026010157,900001,AISD Junior High School Concession Building,3008,2026-01-15T13:01:51.473,Workman Junior High,62,2220,9001,1400000.0,2026-03-16T00:00:00,2026-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010157
