project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
WellMed at Keller,TABS2024020343,WellMed at Keller,"1110 Keller Parkway, Keller, TX 76248",Tarrant,7/1/2024,12/31/2024,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovations to a 7,200 sqft building to modify it for an outpatient physician offices. ","7,200 ft 2",Sreelakshmi Tinnanooru,"1320 Greenway Drive, Suite 850, Irving, Texas 75038",(214) 883-8628,The Dawley Group,"280 E Oakview Place, SAN ANTONIO, Texas 78209",(210) 241-9392,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020343,
Albertsons Food store Remodel,TABS2024020333,Albertsons #4267,"6249 Rufe Snow Drive, Watauga, TX 76148",Tarrant,6/8/2024,9/14/2024,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THIS IS A REMODEL OF AN EXISTING ALBERTSONS WHICH INCLUDES FIXTURE AND EQUIPMENT UPDATES. NO CHANGE TO EXISTING STORE SQUARE FOOTAGE, EXITING & OCCUPANCY TYPE.","58,716 ft 2",Bridger I LP - Property Manager,"3113 S University Drive Suite 600, Forth Worth, Texas 76109",(817) 927-0050,Heights Venture Architects LLP,"5741 Legacy Dr Suite 320, Plano, Texas 75024",(281) 854-6136,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020333,Steve Terry
Kennedale ISD 2023 Bond Projects,TABS2024020316,Kennedale Central Warehouse,"120 W Kennedale Pkwy, Kennedale, TX 76060",Tarrant,7/29/2024,1/3/2025,"$3,430,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Remodel of Cheer Gym for District-wide storage and distribution. Remodel of Stage area for District Technology workroom, storage, restroom. Additional Mezzanine will act as storage for mechanical, IDF, and storage. ","9,950 ft 2",Kennedale Independent School District,"120 W Kennedale Pkwy, Kennedale, Texas 76060",(817) 563-8011,Reliance Architecture,"12 Chisholm Trail Rd Suite 200, Round Rock, Texas 78681",(512) 758-7660,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020316,
Discount Tire#1434 TXD 44,TABS2024020315,Discount Tire,"6319 Lake Worth Blvd, Lake Worth, TX 76135",Tarrant,7/15/2024,9/20/2024,"$189,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing Discount Tire location  -  Sq Ft 1,797","1,797 ft 2",HALLE PROPERTIES LLC,"14631 N SCOTTSDALE RD, SCOTTSDALE, Arizona 85254",480-909-6811,Interbrand Design Forum,"2056 Byer Road, Miamisburg, Ohio 45342",937-853-8247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020315,
UTX7,TABS2024020260,UTX7,"4601 Gold Spike Drive, Fort Worth, TX 76106",Tarrant,7/22/2024,9/3/2024,"$522,222",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demolition of existing tropical room space in preparation for new shelving installation. Installation of interior light duty storage fixtures in an existing warehouse,"99,611 ft 2",Thomson Logistics Assets LLC,"500 W Madison St. #2730, Chicago, Illinois 60661",(312) 339-3030,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020260,Sarah Vandiver
Dodson L3 Cardiology Office Reconfigure,TABS2024020233,Cook Children's Medical Center - Dodson Specialty Clinic,"801 7th Ave., Fort Worth, TX 76104",Tarrant,5/27/2024,8/1/2024,"$99,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Added office furniture, power, data, (1) fire alarm audio/strobe device, and technology equipment in existing office space. Reconfigure HVAC ductwork and lighting serving the space.",560 ft 2,Cook Children's Medical Center,"1500 Cooper Street, Fort Worth, Texas 76104",(682) 885-4021,"Smith Seckman Reid, Inc.","1300 Summit Avenue, Suite 225, Fort Worth, Texas 76102",(214) 790-3282,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020233,
LoneStar Cafe Keller,TABS2024020228,Keller Center Stage,"1500 N. Main Street, Keller, TX 76248",Tarrant,7/22/2024,11/22/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of first-generation restaurant in an existing shell building.,"2,929 ft 2","GS-PG Keler Center Stage Owner, LLC","600 East Las Colinas Blvd, Suite 2100, Irving, Texas 75039",(714) 856-7104,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020228,Phil Doko
Ortho Expansion,TABS2024020227,Cook Children's Medical Center - Dodson Specialty Clinic,"1500 Cooper Street, Fort Worth, TX 76104",Tarrant,7/29/2024,12/9/2024,"$1,360,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Level 01 Renovation of existing clinic space for new workroom and Clinic space with 7 new exam rooms and a shell space for future x-ray.,"2,315 ft 2",Cook Children's Medical Center,"1500 Cooper Street, Fort Worth, Texas 76104",(682) 885-1614,HKS Inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76104",(682) 382-3103,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020227,
ASC PACU Expansion,TABS2024020225,Cook Children's Medical Center - Dodson Specialty Clinic,"1500 Cooper Street, Fort Worth, TX 76104",Tarrant,8/5/2024,2/7/2025,"$1,630,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Level 00 Renovation of existing Stage 1 recovery and exam space to expand with 4 additional PACU beds (10 total). New nurse station, clean storage and scheduler's office.","2,770 ft 2",Cook Children's Medical Center,"1500 Cooper Street, Fort Worth, Texas 76104",(682) 885-1614,HKS Inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76104",(682) 382-3103,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020225,
Castleberry ISD High School - Early Release Package,TABS2024020214,Castleberry High School,"215 Churchill Road, River Oaks, TX 76114",Tarrant,6/6/2024,8/1/2024,"$781,186",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New handicap ramp to cafeteria building from existing high school building. Renovation of a science classroom to include a corridor to allow egress out of the building. Demolition of existing connector and canopy.,350 ft 2,Castleberry ISD,"5228 Ohio Garden Road, River Oaks, Texas 76114",817-252-2000,"WRA ARCHITECTS, INC.","12377 Merit Drive, STE 1800, Dallas, Texas 75251",214-750-0077,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020214,
"Lightbridge Academy - Mansfield, TX",TABS2024020211,Lightbridge Academy,"NEC US 287 & E Debbie LN, Mansfield, TX 76063",Tarrant,8/1/2024,4/1/2025,"$3,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground up new Daycare Facility,"14,000 ft 2",Lightbridge Academy,"116 Grand Street, 2nd Fl, Iselin, New Jersey 08830",(941) 233-1636,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020211,
